place_id,name,place_kind,subtype,accessibility_rating,condition_rating,lat,lon,source_file
furniture-1511686,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.797134966806375,144.9243000816099,street_furniture_clean.csv
furniture-1511689,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,3.0,-37.79827432055701,144.92353850279207,street_furniture_clean.csv
furniture-1514899,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.3,-37.81913669211559,144.95014727011556,street_furniture_clean.csv
furniture-1515386,Barbeque - Urban Design Single Hotplate - Fawkner Park,street_furniture,Barbeque,,4.0,-37.84077622109281,144.98393881060923,street_furniture_clean.csv
furniture-1515815,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.81502005398698,144.96646195823146,street_furniture_clean.csv
furniture-1515816,Seat - Stainless Steel Seat - 6m & LED lights,street_furniture,Seat,,3.44,-37.81528659543791,144.96661697310248,street_furniture_clean.csv
furniture-1515827,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,4.16,-37.81140866210443,144.96455197787702,street_furniture_clean.csv
furniture-1516254,Seat - Unclassified - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82538464430082,144.96111003670322,street_furniture_clean.csv
furniture-1489876,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82536659981174,144.96916470283122,street_furniture_clean.csv
furniture-1529826,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,1.16,-37.808007953043656,144.9632056742184,street_furniture_clean.csv
furniture-1529830,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,3.44,-37.80804254452334,144.96322051203765,street_furniture_clean.csv
furniture-1530181,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,3.45,-37.814497900874485,144.96340058479282,street_furniture_clean.csv
furniture-1530532,Seat - Straight Seat - Wooden Battens - Type 2 - St Augustine's (MELBOURNE),street_furniture,Seat,,4.0,-37.81688033039778,144.95467104780303,street_furniture_clean.csv
furniture-1530887,Seat - Straight Seat - Wooden Battens - Type 2 - Stock Route,street_furniture,Seat,,3.0,-37.793249259497486,144.92029370480645,street_furniture_clean.csv
furniture-1532737,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.44,-37.81581771806879,144.93981805467783,street_furniture_clean.csv
furniture-1119419,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,street_furniture,Seat,,4.0,-37.82276614746274,144.97421678995644,street_furniture_clean.csv
furniture-1120253,Seat - Straight Seat - Wooden Battens - Type 2 - MacArthur Square,street_furniture,Seat,,3.0,-37.798421546894325,144.97152050030556,street_furniture_clean.csv
furniture-1075248,Drinking Fountain - Stainless Steel Drinking Fountain - Northbank Type,street_furniture,Drinking Fountain,,3.44,-37.819376190936254,144.96425791163875,street_furniture_clean.csv
furniture-1075315,Drinking Fountain - Drinking Fountain - Type 1,street_furniture,Drinking Fountain,,3.3,-37.8060370483463,144.95639004511094,street_furniture_clean.csv
furniture-1079329,Seat - Metal Seat,street_furniture,Seat,,3.0,-37.8283084639706,144.98523986433727,street_furniture_clean.csv
furniture-1490929,Seat - Urban Design Park Style - Green Powder Coat - Kings Domain,street_furniture,Seat,,4.0,-37.82565413273192,144.97673158613495,street_furniture_clean.csv
furniture-1078778,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.45,-37.81364959101391,144.96498842555528,street_furniture_clean.csv
furniture-1078787,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.45,-37.81372700816322,144.96476978959808,street_furniture_clean.csv
furniture-1078805,Seat - Stainless Steel Seat - Swivel,street_furniture,Seat,,3.45,-37.81385948798933,144.96469719963025,street_furniture_clean.csv
furniture-1078820,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.45,-37.8136347055991,144.9650552866904,street_furniture_clean.csv
furniture-1078871,Seat - Metal Bench,street_furniture,Seat,,3.17,-37.818195873984834,144.9575424565663,street_furniture_clean.csv
furniture-1078888,Seat - Metal Bench on electrical control box,street_furniture,Seat,,2.01,-37.80784095458498,144.96115335459334,street_furniture_clean.csv
furniture-1078963,Seat - Metal Semi-circular Seats,street_furniture,Seat,,3.17,-37.79793297942541,144.9672953270924,street_furniture_clean.csv
furniture-1079015,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,2.44,-37.81403670719193,144.9718446957501,street_furniture_clean.csv
furniture-1079042,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,2.44,-37.813729430669525,144.97220717793616,street_furniture_clean.csv
furniture-1079082,Seat - Metal Bench,street_furniture,Seat,,2.93,-37.81093887464173,144.95122321913814,street_furniture_clean.csv
furniture-1079110,Seat - Metal Bench,street_furniture,Seat,,3.1,-37.81888392106616,144.96075034829568,street_furniture_clean.csv
furniture-1079164,Seat - Metal Seat,street_furniture,Seat,,3.12,-37.80689496188823,144.96001741640117,street_furniture_clean.csv
furniture-1079189,Seat - Metal Seat,street_furniture,Seat,,2.96,-37.79604866428068,144.93071983575825,street_furniture_clean.csv
furniture-1079195,Seat - Metal Seat,street_furniture,Seat,,2.85,-37.79156769735123,144.92514373223875,street_furniture_clean.csv
furniture-1079224,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82891107155808,144.9706733892931,street_furniture_clean.csv
furniture-1079243,Seat - Metal Seat,street_furniture,Seat,,3.02,-37.824124032847024,144.9644352156418,street_furniture_clean.csv
furniture-1645350,Seat - Five Sided Platform - Docklands Park,street_furniture,Seat,,4.0,-37.82090332189762,144.94687679098408,street_furniture_clean.csv
furniture-1633464,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,street_furniture,Seat,,5.0,-37.816785487929856,144.93520337260296,street_furniture_clean.csv
furniture-1639778,Seat - Metal Seat - Eastwood and Rankins Park,street_furniture,Seat,,5.0,-37.79368348575775,144.93087611471893,street_furniture_clean.csv
furniture-1639731,Seat - Stainless Steel Bench - Docklands - Point Park,street_furniture,Seat,,5.0,-37.823715303965145,144.9427704010914,street_furniture_clean.csv
furniture-1645352,Seat - Modular Style - Docklands Park,street_furniture,Seat,,4.0,-37.821116227599255,144.94651269444748,street_furniture_clean.csv
furniture-1733515,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,3.24,-37.85043917280112,144.98415033630022,street_furniture_clean.csv
furniture-1742600,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,4.29,-37.81345457725797,144.9427046091311,street_furniture_clean.csv
furniture-1742629,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82002878853392,144.94006949425517,street_furniture_clean.csv
furniture-1743785,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.82009021601816,144.9425879620358,street_furniture_clean.csv
furniture-1512791,Seat - Metal Seat,street_furniture,Seat,,3.0,-37.82974080525516,144.97432724203367,street_furniture_clean.csv
furniture-1534049,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.44,-37.81094149180753,144.9617699346711,street_furniture_clean.csv
furniture-1515781,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Community Centre (Open Space),street_furniture,Seat,,4.0,-37.79363865630569,144.9403382673086,street_furniture_clean.csv
furniture-1511693,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.79795531282079,144.92358491408427,street_furniture_clean.csv
furniture-1551437,Seat - Metal frame Wooden Slats,street_furniture,Seat,,3.01,-37.77743821485127,144.93846367198677,street_furniture_clean.csv
furniture-1531385,Seat - Metal Bench,street_furniture,Seat,,2.95,-37.82129406287655,144.94606515934638,street_furniture_clean.csv
furniture-1633465,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,street_furniture,Seat,,5.0,-37.81692025147342,144.93484587216076,street_furniture_clean.csv
furniture-1672283,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,3.3,-37.81889037073531,144.9491415536624,street_furniture_clean.csv
furniture-1119416,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81465065353588,144.9791969504952,street_furniture_clean.csv
furniture-1360385,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,street_furniture,Seat,,3.0,-37.810220975024016,144.9732231251718,street_furniture_clean.csv
furniture-1360387,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.802019678199656,144.9709813829654,street_furniture_clean.csv
furniture-1360404,Seat - Straight Seat - Wooden Battens - Type 2 - Kensington Hall Reserve,street_furniture,Seat,,4.0,-37.78897281843636,144.92840756632165,street_furniture_clean.csv
furniture-1360464,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.802452078921846,144.9711810289987,street_furniture_clean.csv
furniture-1119611,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81347178920908,144.97999858072356,street_furniture_clean.csv
furniture-1119628,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,4.0,-37.82191446055006,144.97315990609624,street_furniture_clean.csv
furniture-1361027,Seat - Metal Seat - Park Type,street_furniture,Seat,,2.82,-37.7896660710251,144.92822195744952,street_furniture_clean.csv
furniture-1313592,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,2.45,-37.81313142369921,144.96671041227947,street_furniture_clean.csv
furniture-1119863,Seat - Metal Seat - Central Park Kensington,street_furniture,Seat,,3.0,-37.7944809299726,144.91906129491525,street_furniture_clean.csv
furniture-1119982,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.77697336532504,144.95000243213013,street_furniture_clean.csv
furniture-1120165,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,street_furniture,Seat,,3.0,-37.81993554861984,144.97316928242182,street_furniture_clean.csv
furniture-1120250,Seat - Metal Seat - Errol Street (NORTH MELBOURNE),street_furniture,Seat,,3.0,-37.80185928897096,144.9498214012486,street_furniture_clean.csv
furniture-1120263,Seat - Metal Seat - Hawke and Curzon Street Reserve,street_furniture,Seat,,3.0,-37.80611870251341,144.94773181939425,street_furniture_clean.csv
furniture-1314015,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82431031753614,144.9443371436488,street_furniture_clean.csv
furniture-1362018,Seat - Metal Seat,street_furniture,Seat,,3.14,-37.80319052862851,144.94983308472584,street_furniture_clean.csv
furniture-1362033,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.80584659707422,144.9590017692113,street_furniture_clean.csv
furniture-1442759,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,1.0,-37.83379701382637,144.98313074433267,street_furniture_clean.csv
furniture-1360396,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.84085153163146,144.98411085009977,street_furniture_clean.csv
furniture-1360424,Seat - Straight Seat - Wooden Battens - Type 2 - Parkville Gardens,street_furniture,Seat,,3.0,-37.77936934790074,144.93951431681256,street_furniture_clean.csv
furniture-1360426,Seat - Straight Seat - Wooden Battens - Type 2 - Parkville Gardens,street_furniture,Seat,,3.0,-37.78120622601693,144.9405092690512,street_furniture_clean.csv
furniture-1313294,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,3.43,-37.81488530028621,144.9419219762286,street_furniture_clean.csv
furniture-1313351,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.81947727410532,144.9446539155137,street_furniture_clean.csv
furniture-1313355,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.81437829504704,144.94143192444284,street_furniture_clean.csv
furniture-1313358,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82430932272485,144.94437307196185,street_furniture_clean.csv
furniture-1313362,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.8236002801008,144.9430830654722,street_furniture_clean.csv
furniture-1313392,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.43,-37.81325527947337,144.94208299575618,street_furniture_clean.csv
furniture-1120243,Seat - Metal Seat - Park Type - Birrarung Marr,street_furniture,Seat,,3.0,-37.81879397355662,144.96879946144543,street_furniture_clean.csv
furniture-1120259,Seat - Metal Seat - Pleasance Gardens,street_furniture,Seat,,3.0,-37.79623814985468,144.94489618283154,street_furniture_clean.csv
furniture-1120265,Seat - Metal Seat - Stapley Parade Reserve,street_furniture,Seat,,4.0,-37.82831089922335,144.9852452516975,street_furniture_clean.csv
furniture-1120266,Seat - Metal Seat - Gordon Reserve,street_furniture,Seat,,3.0,-37.81210592683301,144.97421048685342,street_furniture_clean.csv
furniture-1119450,Seat - Straight Seat - Wooden Battens - Type 2 - Wellington Park,street_furniture,Seat,,4.0,-37.81613511471428,144.97785554599133,street_furniture_clean.csv
furniture-1118702,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.78521213381399,144.96231616098524,street_furniture_clean.csv
furniture-1118704,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,4.0,-37.793893281752496,144.92368741034468,street_furniture_clean.csv
furniture-1118714,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,2.0,-37.79110282733468,144.94502179165377,street_furniture_clean.csv
furniture-1118719,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.79102489535352,144.94489381255875,street_furniture_clean.csv
furniture-1118738,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.83389663178789,144.9814293341254,street_furniture_clean.csv
furniture-1118739,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,4.0,-37.844595273914855,144.98032498214843,street_furniture_clean.csv
furniture-1118740,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,4.0,-37.82007106890082,144.97508002726582,street_furniture_clean.csv
furniture-1118741,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,4.0,-37.83384208100603,144.98181657838313,street_furniture_clean.csv
furniture-1118749,Picnic Setting - Wooden Style,street_furniture,Picnic Setting,,3.0,-37.79151565290129,144.92369912583445,street_furniture_clean.csv
furniture-1118777,Picnic Setting - Slat and steel urban design,street_furniture,Picnic Setting,,3.0,-37.8286569372525,144.96741341045328,street_furniture_clean.csv
furniture-1119050,Seat - Straight Seat - Wooden Battens - Type 2 - Argyle Square,street_furniture,Seat,,4.0,-37.80309580055464,144.96557152838042,street_furniture_clean.csv
furniture-1119070,Seat - Straight Seat - Wooden Battens - Type 2 - Canning Street Reserve,street_furniture,Seat,,3.0,-37.793314885596594,144.97377983371123,street_furniture_clean.csv
furniture-1119080,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.78710602990379,144.95316286425128,street_furniture_clean.csv
furniture-1119102,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,4.0,-37.78684108554011,144.95960304155568,street_furniture_clean.csv
furniture-1119115,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,2.0,-37.79158484986524,144.9453927218679,street_furniture_clean.csv
furniture-1119132,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,3.0,-37.798280344867024,144.92605378587976,street_furniture_clean.csv
furniture-1119144,Seat - Straight Seat - Wooden Battens - Type 2 - Lincoln Square,street_furniture,Seat,,3.0,-37.80253219165432,144.9622975843925,street_furniture_clean.csv
furniture-1119152,Seat - Straight Seat - Wooden Battens - Type 2 - Lincoln Square,street_furniture,Seat,,3.0,-37.803009940514734,144.96290901565283,street_furniture_clean.csv
furniture-1119162,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,4.0,-37.78338108905586,144.963466046505,street_furniture_clean.csv
furniture-1119179,Seat - Straight Seat - Wooden Battens - Type 2 - Reserve (1-19 Frearson Walk),street_furniture,Seat,,4.0,-37.79465859086184,144.92354617294458,street_furniture_clean.csv
furniture-1119198,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,3.0,-37.77897070089623,144.96086621358967,street_furniture_clean.csv
furniture-1119206,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.79890205417573,144.92629374698643,street_furniture_clean.csv
furniture-1119213,Seat - Straight Seat - Wooden Battens - Type 2 - Clayton Reserve,street_furniture,Seat,,4.0,-37.79574498661994,144.93893798406367,street_furniture_clean.csv
furniture-1119226,Seat - Straight Seat - Wooden Battens - Type 2 - Argyle Square,street_furniture,Seat,,4.0,-37.80319714222874,144.96540746689658,street_furniture_clean.csv
furniture-1119254,Seat - Straight Seat - Wooden Battens - Type 2 - Clayton Reserve,street_furniture,Seat,,4.0,-37.79606439611523,144.9393157999605,street_furniture_clean.csv
furniture-1119288,Seat - Straight Seat - Wooden Battens - Type 2 - Enterprize Park,street_furniture,Seat,,4.0,-37.8200625544394,144.95980283145025,street_furniture_clean.csv
furniture-1119321,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,3.0,-37.822033383307705,144.97187062322317,street_furniture_clean.csv
furniture-1119322,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81049229883355,144.9814692111118,street_furniture_clean.csv
furniture-1119334,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Gardens,street_furniture,Seat,,3.0,-37.82014569070687,144.97106515556754,street_furniture_clean.csv
furniture-1119366,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,4.0,-37.81262290135743,144.98891317944603,street_furniture_clean.csv
furniture-1119385,Seat - Straight Seat - Wooden Battens - Type 2 - Jolimont Reserve,street_furniture,Seat,,3.0,-37.81644652418032,144.98058386008285,street_furniture_clean.csv
furniture-1119399,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,street_furniture,Seat,,3.0,-37.8143632805152,144.97602332740848,street_furniture_clean.csv
furniture-1119400,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,street_furniture,Seat,,3.0,-37.81343258856995,144.97553314385823,street_furniture_clean.csv
furniture-1119412,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.84526321324303,144.98365717181775,street_furniture_clean.csv
furniture-1119424,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80216578433816,144.97024027407784,street_furniture_clean.csv
furniture-1119426,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Society,street_furniture,Seat,,4.0,-37.80780042176978,144.96899761783715,street_furniture_clean.csv
furniture-1119428,Seat - Straight Seat - Wooden Battens - Type 2 - Gordon Reserve,street_furniture,Seat,,3.0,-37.8123849754944,144.97408733616749,street_furniture_clean.csv
furniture-1119441,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,4.0,-37.80898705544836,144.9546880592343,street_furniture_clean.csv
furniture-1119449,Seat - Straight Seat - Wooden Battens - Type 2 - Jolimont Reserve,street_furniture,Seat,,4.0,-37.81627417728004,144.97949403892903,street_furniture_clean.csv
furniture-1119470,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,4.0,-37.81028080229776,144.95447129773143,street_furniture_clean.csv
furniture-1119472,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Society,street_furniture,Seat,,4.0,-37.80752794041612,144.96902053130128,street_furniture_clean.csv
furniture-1119473,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,street_furniture,Seat,,4.0,-37.80983477668124,144.97366043644843,street_furniture_clean.csv
furniture-1119478,Seat - Straight Seat - Wooden Battens - Type 2 - Enterprize Park,street_furniture,Seat,,4.0,-37.820216468069766,144.95984403472545,street_furniture_clean.csv
furniture-1119481,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,3.0,-37.8224669256795,144.97082379054018,street_furniture_clean.csv
furniture-1119482,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,3.0,-37.82221614340224,144.97026001104192,street_furniture_clean.csv
furniture-1119489,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81180009699117,144.9826265286953,street_furniture_clean.csv
furniture-1119497,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81354330007173,144.97838927753588,street_furniture_clean.csv
furniture-1119501,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.80605364914187,144.96944585498844,street_furniture_clean.csv
furniture-1119504,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.84414418759019,144.9824137367213,street_furniture_clean.csv
furniture-1119418,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.83965982475647,144.97950123215023,street_furniture_clean.csv
furniture-1119534,Seat - Straight Seat - Wooden Battens - Type 2 - Stapley Parade Reserve,street_furniture,Seat,,4.0,-37.82223561935877,144.97686323476427,street_furniture_clean.csv
furniture-1119540,Seat - Straight Seat - Wooden Battens - Type 2 - Wellington Park,street_furniture,Seat,,3.0,-37.8158778295984,144.97657039570606,street_furniture_clean.csv
furniture-1119580,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,4.0,-37.811111964471664,144.95461703902555,street_furniture_clean.csv
furniture-1119594,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.80621351765824,144.97139611742546,street_furniture_clean.csv
furniture-1119604,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.84505775439888,144.9820799571518,street_furniture_clean.csv
furniture-1119622,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.83847191151331,144.97820562953106,street_furniture_clean.csv
furniture-1119631,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81023359515223,144.9788963128947,street_furniture_clean.csv
furniture-1119641,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,3.0,-37.8221497193464,144.9705105165561,street_furniture_clean.csv
furniture-1119642,Seat - Straight Seat - Wooden Battens - Type 2 - Shrine of Remembrance Reserve,street_furniture,Seat,,4.0,-37.828460891058846,144.97238645158782,street_furniture_clean.csv
furniture-1119676,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.83862299184809,144.98498854454178,street_furniture_clean.csv
furniture-1119686,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,3.0,-37.81150985705796,144.9557860349,street_furniture_clean.csv
furniture-1119704,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81048986626154,144.97953030869527,street_furniture_clean.csv
furniture-1119717,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81282879087728,144.98244233668515,street_furniture_clean.csv
furniture-1119719,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81196786885923,144.98269329742394,street_furniture_clean.csv
furniture-1119735,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80294833510104,144.9729955927444,street_furniture_clean.csv
furniture-1119752,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81423043313605,144.97983761203886,street_furniture_clean.csv
furniture-1119758,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,3.0,-37.81269627335753,144.9892993350067,street_furniture_clean.csv
furniture-1119902,Seat - Metal Seat - Kensington Banks Type - Gilbertson Walk,street_furniture,Seat,,3.0,-37.791445500366144,144.92204131101616,street_furniture_clean.csv
furniture-1514402,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.29,-37.81313653889152,144.94081689540087,street_furniture_clean.csv
furniture-1514403,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.29,-37.813357222691984,144.940939805052,street_furniture_clean.csv
furniture-1515829,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.44,-37.81127540139315,144.96448555255662,street_furniture_clean.csv
furniture-1489875,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82536234076961,144.96915289034564,street_furniture_clean.csv
furniture-1517590,Seat - Straight Seat - Wooden Battens - Type 2 - State Library of Victoria,street_furniture,Seat,,3.0,-37.810134837775024,144.96471815537592,street_furniture_clean.csv
furniture-1496154,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.45,-37.81594888838772,144.96529822327304,street_furniture_clean.csv
furniture-1529773,Seat - Metal Bench,street_furniture,Seat,,3.16,-37.81286532152182,144.96543309379044,street_furniture_clean.csv
furniture-1529778,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,4.16,-37.81308905359279,144.9655408853424,street_furniture_clean.csv
furniture-1529783,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,3.16,-37.81332267207805,144.96564193130584,street_furniture_clean.csv
furniture-1529788,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,4.16,-37.81333469662564,144.96544076815633,street_furniture_clean.csv
furniture-1529792,Seat - Metal Bench Around Tree Base,street_furniture,Seat,,3.16,-37.8129870803156,144.96528242120817,street_furniture_clean.csv
furniture-1529821,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,3.44,-37.80784340570601,144.96312796025455,street_furniture_clean.csv
furniture-1529824,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,3.44,-37.80794348906094,144.96317268856595,street_furniture_clean.csv
furniture-1507601,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.81831999902127,144.94654486562422,street_furniture_clean.csv
furniture-1532215,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.3,-37.821184867724185,144.94889956629467,street_furniture_clean.csv
furniture-1748619,Drinking Fountain - Drinking Fountain - Monument Style Type 3,street_furniture,Drinking Fountain,,3.16,-37.808763201408944,144.9755999159518,street_furniture_clean.csv
furniture-1749205,Seat - Timber Swivel Seat - Docklands,street_furniture,Seat,,3.16,-37.82193541170236,144.93724960564546,street_furniture_clean.csv
furniture-1749206,Seat - Timber Swivel Seat - Docklands,street_furniture,Seat,,3.16,-37.82193859189776,144.93727167028229,street_furniture_clean.csv
furniture-1755723,Drinking Fountain - Leaf Type - Dog Bowl  - Errol Street Reserve,street_furniture,Drinking Fountain,,4.0,-37.79924850919621,144.9504177251165,street_furniture_clean.csv
furniture-1753307,Seat - Straight Seat - Wooden Battens - Type 2 - New Quay Central Park,street_furniture,Seat,,4.0,-37.81480904356855,144.93897913904402,street_furniture_clean.csv
furniture-1758405,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79214558169684,144.9483765486927,street_furniture_clean.csv
furniture-1798705,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.81976474633931,144.94752611482227,street_furniture_clean.csv
furniture-1798720,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82011046064642,144.94737760074815,street_furniture_clean.csv
