GIS_ID,DESCRIPTION,ASSET_CLASS,ASSET_TYPE,MODEL_NO,MODEL_DESCR,DIVISION,COMPANY,LOCATION_DESC,CONDITION_RATING,EVALUATION_DATE,EASTING,NORTHING,UploadDate,CoordinateLocation,lat,lon,CONDITION_CATEGORY
1075232,Drinking Fountain - Drinking Fountain - Monument Style Type 2,Outdoor Furniture,Drinking Fountain,200501-004,Drinking Fountain - Drinking Fountain - Monument Style Type 2 - Heritage,Infrastructure and Assets,City of Melbourne,"Macarthur Square approximately 31m North of 71 Macarthur Place South, Carlton, 3053",1.28,2021-04-30,321324.72,5814628.77,2021-08-14,"-37.79825505675542, 144.9705660670761",-37.79825505675542,144.9705660670761,Poor
1075240,Drinking Fountain - Old Style Steel Drinking Fountain,Outdoor Furniture,Drinking Fountain,200501-012,Drinking Fountain - Old Style Steel Drinking Fountain - Heritage,Infrastructure and Assets,City of Melbourne,"Yarra Park approximately 74m SW of Metro Trains Melbourne Pty Ltd, Jolimont Station, 175 Wellington Parade, East Melbourne, 3002",1.48,2021-04-30,322526.29,5812581.86,2021-08-14,"-37.816927072109706, 144.9837045105586",-37.816927072109706,144.9837045105586,Poor
1075269,Drinking Fountain - Drinking Fountain - Type 1,Outdoor Furniture,Drinking Fountain,200501-008,Drinking Fountain - Drinking Fountain - Type 1,Infrastructure and Assets,City of Melbourne,"Hoddle Street between Albert Street and Victoria Parade approximately 44m NE of 5 Albert Street, East Melbourne, 3002",2.21,2021-04-30,323151.31,5813253.39,2021-08-14,"-37.81099949197208, 144.99096539168528",-37.81099949197208,144.99096539168528,Average
1075292,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Infrastructure and Assets,City of Melbourne,"King Street between Collins Street and Little Collins Street approximately 54m NE of Shop 5B, Ground, 546 Collins Street, Melbourne, 3000",3.41,2021-04-30,320145.23,5812406.79,2021-08-14,"-37.818037935423334, 144.9566252834487",-37.81803793542333,144.9566252834487,Average
1075303,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Infrastructure and Assets,City of Melbourne,"Franklin Street between Swanston Street and Elizabeth Street approximately 23m SW of Department of Justice and Community Safety, Ground,Mezzanine & Levels 1-16, 50 Franklin Street, Melbourne, 3000",3.34,2021-04-30,320512.23,5813544.32,2021-08-14,"-37.807863918393416, 144.96107434937468",-37.807863918393416,144.96107434937468,Average
1431563,Picnic Setting - Urban Design Style,Outdoor Furniture,Picnic Setting,201401-000,Picnic Setting - unspecified,Parks and City Greening,City of Melbourne,Alexandra Park,3.0,2019-08-23,322383.02,5811405.21,2021-08-14,"-37.82749795896605, 144.98178902788183",-37.82749795896605,144.98178902788183,Average
1078741,Seat - Stainless Steel Seat - 3m & LED lights,Outdoor Furniture,Seat,201101-028,Seat - Stainless Steel Seat - 3m & LED lights,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 14m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",2.45,2021-04-30,320880.69,5812913.22,2021-08-14,"-37.81362090423123, 144.9651014439627",-37.81362090423123,144.9651014439627,Average
1078757,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m North of David Jones, 299 Bourke Street, Melbourne, 3000",4.45,2021-04-30,320855.55,5812887.4,2021-08-14,"-37.81384854428377, 144.96480961760355",-37.81384854428377,144.96480961760355,Good
1078760,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 14m NE of David Jones, 299 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320861.48,5812890.66,2021-08-14,"-37.813820343597115, 144.96487775336763",-37.81382034359712,144.96487775336763,Average
1078762,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 16m NE of David Jones, 299 Bourke Street, Melbourne, 3000",2.45,2021-04-30,320863.35,5812891.15,2021-08-14,"-37.81381629689388, 144.96489910659187",-37.81381629689388,144.96489910659187,Average
1078763,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 15m NE of David Jones, 299 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320863.42,5812890.24,2021-08-14,"-37.813824507442796, 144.96489967627713",-37.8138245074428,144.96489967627713,Average
1078764,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320876.26,5812896.19,2021-08-14,"-37.81377343248676, 144.96504693359554",-37.81377343248676,144.96504693359554,Average
1078767,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320878.42,5812895.89,2021-08-14,"-37.813776558570844, 144.96507138406608",-37.81377655857085,144.96507138406608,Average
1078771,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m NW of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320883.47,5812897.66,2021-08-14,"-37.813761606215664, 144.9651291596185",-37.813761606215664,144.9651291596185,Average
1078803,Seat - Stainless Steel Seat - Swivel,Outdoor Furniture,Seat,201101-032,Seat - Stainless Steel Seat - Swivel,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m North of Shop 4-7, 309-325 Bourke Street, Melbourne, 3000",4.45,2021-04-30,320799.33,5812867.55,2021-08-14,"-37.8140163081393, 144.96416638268198",-37.8140163081393,144.96416638268198,Good
1078809,Seat - Stainless Steel Seat - Fixed,Outdoor Furniture,Seat,201101-031,Seat - Stainless Steel Seat - Fixed,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m SW of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320776.53,5812872.93,2021-08-14,"-37.81396337178, 144.9639088419169",-37.81396337178,144.9639088419169,Average
1078892,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Bourke Street between Spring Street and Exhibition Street approximately 4m NW of 45-47 Bourke Street, Melbourne, 3000",1.37,2021-04-30,321470.72,5813127.65,2021-08-14,"-37.81180500363332, 144.97185351736053",-37.81180500363332,144.97185351736053,Poor
1078895,Seat - Metal Bench on electrical control box,Outdoor Furniture,Seat,201101-013,Seat - Metal Bench on electrical control box,Infrastructure and Assets,City of Melbourne,"Elizabeth Street between Little Collins Street and Bourke Street approximately 5m East of Travel Money Oz, Shop E26, 385 Bourke Street, Melbourne, 3000",2.17,2021-04-30,320716.86,5812790.42,2021-08-14,"-37.81469486148164, 144.9632109200721",-37.81469486148164,144.9632109200721,Average
1078929,Seat - Metal Seat - Park Type,Outdoor Furniture,Seat,201101-019,Seat - Metal Seat - Park Type,Infrastructure and Assets,City of Melbourne,"Banana Alley Vaults approximately 65m SE of Melbourne Cruisers Pty Limited, Vault 18, 397 Flinders Street, Melbourne, 3000",1.66,2021-04-30,320629.13,5812211.19,2021-08-14,"-37.81989502093747, 144.96207133227495",-37.81989502093747,144.96207133227497,Poor
1078935,Seat - Metal Seat - Park Type,Outdoor Furniture,Seat,201101-019,Seat - Metal Seat - Park Type,Infrastructure and Assets,City of Melbourne,"Intersection of Flinders Street and Queens Bridge approximately 56m South of Melbourne Cruisers Pty Limited, Vault 18, 397 Flinders Street, Melbourne, 3000",2.99,2021-04-30,320586.42,5812207.38,2021-08-14,"-37.81992094429862, 144.96158541908974",-37.81992094429862,144.96158541908974,Average
1078947,Seat - Metal Semi-circular Seats,Outdoor Furniture,Seat,201101-021,Seat - Metal Semi-circular Seats,Infrastructure and Assets,City of Melbourne,"Lygon Street between Grattan Street and Faraday Street approximately 6m East of Forza Italia (Melbourne) Pty Ltd, 265 Lygon Street, Carlton, 3053",2.17,2021-04-30,321019.51,5814510.03,2021-08-14,"-37.79926485294505, 144.96707210275818",-37.79926485294505,144.96707210275818,Average
1078991,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Franklin Street between Swanston Street and Elizabeth Street approximately 7m SW of Captain Melville, Mac's Hotel, 34 Franklin Street, Melbourne, 3000",2.01,2021-04-30,320565.68,5813565.52,2021-08-14,"-37.80768346548256, 144.961686422883",-37.80768346548256,144.961686422883,Average
1079024,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Elizabeth Street between Therry Street and Victoria Street approximately 9m East of Victoria Market Pharmacy, 523 Elizabeth Street, Melbourne, 3000",3.12,2021-04-30,320359.09,5813692.18,2021-08-14,"-37.80650195760117, 144.95937240501158",-37.80650195760117,144.95937240501158,Average
1514841,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Swanston Street between Little Bourke Street and Lonsdale Street approximately 6m SW of Colourful Yunnan Swanston, 240 Swanston Street, Melbourne, 3000",4.16,2021-04-30,320883.44,5813061.09,2021-08-14,"-37.81228950645121, 144.96516923867262",-37.81228950645121,144.96516923867262,Good
1079029,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Collins Street between Elizabeth Street and Queen Street approximately 29m South of Hardy Brothers Jewellery, 338 Collins Street, Melbourne, 3000",3.17,2021-04-30,320705.56,5812577.68,2021-08-14,"-37.81660889184817, 144.96302994412832",-37.81660889184817,144.96302994412832,Average
1079039,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Exhibition Street between Lonsdale Street and Little Lonsdale Street approximately 41m NW of Comedy Theatre, Ground & Level 1, 240 Exhibition Street, Melbourne, 3000",3.4,2021-04-30,321277.51,5813336.82,2021-08-14,"-37.809883097077176, 144.96971147199838",-37.809883097077176,144.96971147199838,Average
1079056,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Victoria Street between Capel Street and Howard Street approximately 3m SW of 356 Victoria Street, North Melbourne, 3051",3.03,2021-04-30,319911.54,5813784.43,2021-08-14,"-37.805582862059886, 144.9543143742508",-37.805582862059886,144.9543143742508,Average
1079061,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Bourke Street between William Street and King Street approximately 40m East of Hudsons Coffee, 612 Bourke Street, Melbourne, 3000",3.16,2021-04-30,320079.05,5812605.76,2021-08-14,"-37.81623268362131, 144.95592327610012",-37.81623268362131,144.95592327610012,Average
1079086,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"La Trobe Street between Exhibition Street and Russell Street approximately 33m SE of Melbourne University, 20 La Trobe Street, Melbourne, 3000",3.38,2021-04-30,321166.72,5813505.18,2021-08-14,"-37.8083448976338, 144.96849518884096",-37.8083448976338,144.96849518884096,Average
1079096,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"La Trobe Street between Russell Street and Swanston Street approximately 60m East of Melbourne Central Station, 183-201 La Trobe Street, Melbourne, 3000",3.38,2021-04-30,320785.39,5813352.13,2021-08-14,"-37.809648724668016, 144.9641280126053",-37.809648724668016,144.9641280126053,Average
1079121,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Therry Street between Elizabeth Street and Queen Street approximately 12m East of CitiPower Pty Ltd, Substation, 70 Therry Street, Melbourne, 3000",3.16,2021-04-30,320340.79,5813610.52,2021-08-14,"-37.807233906675, 144.9591443964552",-37.807233906675,144.9591443964552,Average
1079123,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Queen Victoria Market approximately 23m South of Market Espresso & Trolley Hire, Trolley Hire, Queen Victoria Market, Victoria Street, Melbourne, 3000",3.11,2021-04-30,320217.48,5813504.91,2021-08-14,"-37.80816091291211, 144.95771825267093",-37.80816091291211,144.95771825267093,Average
1079148,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Bourke Street between Exhibition Street and Russell Street approximately 9m East of 7-Eleven, Shop 4, 118 Bourke Street, Melbourne, 3000",3.1,2021-04-30,321287.51,5813077.98,2021-08-14,"-37.81221656046328, 144.9697611405267",-37.81221656046328,144.9697611405267,Average
1079150,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Flinders Lane between William Street and King Street approximately 27m NE of Ground & Lvl 1, 475 Flinders Lane, Melbourne, 3000",3.1,2021-04-30,320305.81,5812294.33,2021-08-14,"-37.81908254106896, 144.95842069681504",-37.81908254106896,144.95842069681504,Average
1079153,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"William Street between Lonsdale Street and Little Lonsdale Street approximately 40m SE of Galbally & O'Bryan, 259 William Street, Melbourne, 3000",3.11,2021-04-30,320165.34,5812929.35,2021-08-14,"-37.813334970909715, 144.9569833996736",-37.81333497090972,144.9569833996736,Average
1079165,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Exhibition Street between Bourke Street and Little Bourke Street approximately 4m SE of Happy Lamb Hot Pot, 173-175 Exhibition Street, Melbourne, 3000",1.13,2021-04-30,321324.33,5813148.11,2021-08-14,"-37.81159207037275, 144.9701964888579",-37.81159207037275,144.9701964888579,Poor
1079210,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Russell Street between Flinders Street and Flinders Lane approximately 14m NW of District, 20 Russell Street, Melbourne, 3000",2.12,2021-04-30,321295.9,5812649.92,2021-08-14,"-37.81607395888467, 144.96975076856071",-37.81607395888467,144.96975076856071,Average
1079368,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Commercial Road between St Kilda Road and Punt Road approximately 84m West of Amrep As Pty Ltd, Auditorium - Baker Research Institute, Amrep Building, Alfred Hospital, 75 Commercial Road, Melbourne, 3004",3.06,2021-04-30,322489.15,5809413.18,2021-08-14,"-37.84546192454369, 144.98250544204635",-37.84546192454369,144.98250544204635,Average
1079369,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,Commercial Road between St Kilda Road and Punt Road,3.06,2021-04-30,322439.61,5809419.88,2021-08-14,"-37.84539192842017, 144.98194436290956",-37.84539192842017,144.98194436290956,Average
1079371,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Victoria Street between Leveson Street and Errol Street approximately 5m SW of Ground, 466 Victoria Street, North Melbourne, 3051",3.14,2021-04-30,319571.85,5813824.34,2021-08-14,"-37.80515631898973, 144.95046792628952",-37.80515631898973,144.95046792628952,Average
1079374,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Victoria Street between Leveson Street and Errol Street approximately 5m NE of City of Melbourne, 325-341 Victoria Street, West Melbourne, 3003",3.14,2021-04-30,319562.88,5813801.01,2021-08-14,"-37.80536468961675, 144.9503602832602",-37.80536468961675,144.9503602832602,Average
1079393,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Queen Street between Little Bourke Street and Lonsdale Street approximately 28m West of TAB, Ground, 228 Queen Street, Melbourne, 3000",3.11,2021-04-30,320410.95,5812936.74,2021-08-14,"-37.81331675742577, 144.9597738645715",-37.81331675742577,144.9597738645715,Average
1079404,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Russell Street between Little Bourke Street and Lonsdale Street approximately 7m South of Wonton Master, 234C Russell Street, Melbourne, 3000",3.42,2021-04-30,321082.45,5813198.6,2021-08-14,"-37.811089909572644, 144.96746272737124",-37.81108990957264,144.96746272737124,Average
1079415,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Lonsdale Street between Elizabeth Street and Queen Street approximately 4m NW of 369 Lonsdale Street, Melbourne, 3000",3.16,2021-04-30,320565.85,5813019.74,2021-08-14,"-37.81259959769097, 144.96155315011316",-37.81259959769097,144.96155315011316,Average
1079445,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Southbank Promenade approximately 15m SW of LwrGround, Southbank Promenade, Southbank, 3006",3.16,2021-04-30,320913.01,5812196.6,2021-08-14,"-37.820082188650865, 144.96529116551258",-37.82008218865087,144.96529116551258,Average
1079449,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Southbank Promenade approximately 13m East of LwrGround, Southbank Promenade, Southbank, 3006",3.16,2021-04-30,320937.55,5812202.79,2021-08-14,"-37.82003124741774, 144.96557134780576",-37.82003124741774,144.96557134780576,Average
1079452,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Southbank Promenade approximately 26m East of LwrGround, Southbank Promenade, Southbank, 3006",3.16,2021-04-30,320951.18,5812205.91,2021-08-14,"-37.82000581817124, 144.96572688776604",-37.82000581817124,144.96572688776604,Average
1079455,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Southbank Promenade approximately 66m North of Langham Hotel Melbourne, 1 Southgate Avenue, Southbank, 3006",3.16,2021-04-30,320990.82,5812215.2,2021-08-14,"-37.81992991452883, 144.966179296045",-37.81992991452883,144.966179296045,Average
1079464,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Southbank Promenade approximately 81m NW of Quay West Suites Melbourne, Pt Gnd & Pt Lvls 5-15, 26 Southgate Avenue, Southbank, 3006",3.16,2021-04-30,321040.12,5812225.14,2021-08-14,"-37.819850048492526, 144.96674155303555",-37.819850048492526,144.96674155303555,Average
1079514,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Southbank Promenade approximately 51m East of Yarra Botanicals, Sandridge Wharf, Southbank Promenade, Southbank, 3006",3.16,2021-04-30,320765.22,5812153.54,2021-08-14,"-37.82044103800157, 144.96360235336496",-37.82044103800157,144.96360235336496,Average
1115245,Drinking Fountain - Treated Timber Drinking Fountain - Miles & Dodds Street Reserve,Outdoor Furniture,Drinking Fountain,200501-018,Drinking Fountain - Treated Timber Drinking Fountain,Parks and City Greening,City of Melbourne,Miles & Dodds Street Reserve,3.0,2019-08-27,321104.12,5811246.91,2021-08-14,"-37.828673986591355, 144.9672264971803",-37.82867398659136,144.9672264971803,Average
1313517,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Exhibition Street between Collins Street and Little Collins Street approximately 21m West of Cafe 60, Ground, 60 Collins Street, Melbourne, 3000",3.4,2021-04-30,321443.56,5812909.14,2021-08-14,"-37.813767926098635, 144.97149127668663",-37.81376792609864,144.97149127668663,Average
1119338,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Queen Victoria Gardens,3.0,2019-08-21,321584.38,5812005.01,2021-08-14,"-37.82193943344675, 144.97286736727537",-37.82193943344675,144.97286736727537,Average
1313884,Seat - Stainless Steel Bench - Docklands,Outdoor Furniture,Seat,201101-025,Seat - Stainless Steel Bench - Docklands,Infrastructure and Assets,City of Melbourne,"Bourke Street between Harbour Esplanade and Enterprize Way approximately 5m East of National Australia Bank Limited, 808 Bourke Street, Docklands, 3008",2.44,2021-04-30,319115.32,5812232.13,2021-08-14,"-37.8194076352022, 144.9448874824514",-37.8194076352022,144.9448874824514,Average
1313891,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Elizabeth Street between Collins Street and Little Collins Street approximately 7m NE of Officeworks Superstores, Gnd & Flr1, 107 Elizabeth Street, Melbourne, 3000",4.45,2021-04-30,320761.1,5812683.47,2021-08-14,"-37.815666898994536, 144.96368675558475",-37.815666898994536,144.96368675558475,Good
1120107,Seat - Metal Bench - North Melbourne Recreation Reserve,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Parks and City Greening,City of Melbourne,"North Melbourne Recreation Centre Aquatic Centre approximately 24m West of North Melbourne Recreation Centre, Aquatic Centre, 1 Macaulay Road, North Melbourne, 3051",3.0,2019-09-19,318926.99,5814397.69,2021-08-14,"-37.79986429190485, 144.9432903915466",-37.79986429190485,144.9432903915466,Average
1120133,Seat - Older Style Park Seat - Metal - Murchison Square,Outdoor Furniture,Seat,201101-052,Seat - Older Style Park Seat - Metal,Parks and City Greening,City of Melbourne,"Murchison Square approximately 26m SW of 23-57 Murchison Street, Carlton, 3053",3.0,2019-03-09,321531.96,5814428.51,2021-08-14,"-37.800099426732956, 144.97286927560788",-37.80009942673296,144.97286927560788,Average
1120137,Seat - Older Style Park Seat - Metal - Murchison Square,Outdoor Furniture,Seat,201101-052,Seat - Older Style Park Seat - Metal,Parks and City Greening,City of Melbourne,"Murchison Square approximately 29m North of 49 Owen Street, Carlton, 3053",4.0,2019-03-09,321527.31,5814401.96,2021-08-14,"-37.80033766855348, 144.97280995028188",-37.80033766855348,144.97280995028188,Good
1120168,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Outdoor Furniture,Seat,201101-055,Seat - Wooden Slats Set in Bluestone,Parks and City Greening,City of Melbourne,"Alexandra Park approximately 96m NW of CitiPower Pty Ltd, Substation Alexandra Gardens, Alexandra Avenue, Melbourne, 3004",3.0,2019-08-21,321528.7,5812258.92,2021-08-14,"-37.81964144753258, 144.97229769839518",-37.81964144753258,144.97229769839518,Average
1120169,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,Outdoor Furniture,Seat,201101-055,Seat - Wooden Slats Set in Bluestone,Parks and City Greening,City of Melbourne,"Alexandra Park approximately 83m NW of CitiPower Pty Ltd, Substation Alexandra Gardens, Alexandra Avenue, Melbourne, 3004",3.0,2019-08-21,321545.5,5812254.3,2021-08-14,"-37.81968634734484, 144.97248732303743",-37.81968634734484,144.97248732303743,Average
1120171,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Outdoor Furniture,Seat,201101-055,Seat - Wooden Slats Set in Bluestone,Parks and City Greening,City of Melbourne,Alexandra Park,3.0,2019-08-21,321493.68,5812266.23,2021-08-14,"-37.81956875378478, 144.97190184995446",-37.81956875378478,144.97190184995446,Average
1120191,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 67m SE of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",4.0,2019-08-22,321512.58,5812363.45,2021-08-14,"-37.8186967392495, 144.97214042591852",-37.8186967392495,144.97214042591852,Good
1120200,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 42m South of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",4.0,2019-08-22,321478.29,5812368.03,2021-08-14,"-37.81864877841876, 144.97175219853844",-37.81864877841876,144.97175219853844,Good
1120217,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Park,Outdoor Furniture,Seat,201101-038,Seat - Unclassified,Parks and City Greening,City of Melbourne,"Alexandra Park approximately 67m North of CitiPower Pty Ltd, Substation Alexandra Gardens, Alexandra Avenue, Melbourne, 3004",3.0,2019-08-21,321574.7,5812250.32,2021-08-14,"-37.819727906321575, 144.9728179074206",-37.819727906321575,144.9728179074206,Average
1120237,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Outdoor Furniture,Seat,201101-065,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back),Parks and City Greening,City of Melbourne,"Argyle Square approximately 43m South of 12 Argyle Place North, Carlton, 3053",3.0,2017-09-03,320938.5,5814173.39,2021-08-14,"-37.80228126346627, 144.96606931106987",-37.80228126346627,144.96606931106987,Average
1120239,Seat - Metal Seat - Park Type - Birrarung Marr,Outdoor Furniture,Seat,201101-019,Seat - Metal Seat - Park Type,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 13m South of Pilgrim Bar, Vault, 15-19 Princes Walk, Melbourne, 3000",3.0,2019-08-22,321273.07,5812349.89,2021-08-14,"-37.81877201100274, 144.96941748914094",-37.81877201100274,144.96941748914094,Average
1120279,Seat - Metal Seat - Gordon Reserve,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Gordon Reserve approximately 41m NW of Department Of Premier And Cabinet, 1 Macarthur Street, East Melbourne, 3002",3.0,2017-03-21,321685.06,5813101.0,2021-08-14,"-37.812086945351844, 144.97428052375238",-37.81208694535184,144.97428052375238,Average
1283653,Barbeque - Urban Design Double Hotplate,Outdoor Furniture,Barbeque,201201-002,Barbeque - Urban Design Double Hotplate,Parks and City Greening,City of Melbourne,"J J Holland Park approximately 29m SE of 132B Kensington Road, Kensington, 3031",3.0,2019-09-13,316996.59,5814567.93,2021-08-14,"-37.797946142132304, 144.92142020526532",-37.797946142132304,144.92142020526532,Average
